"geoid20","census_tract","geoid10","race_ethnicity","cnty","county2","count","moe","opp_class","opp_index"
"53061042004","Census Tract 420.04; Snohomish County; Washington","53061042004","Other or Multiple Races",61,"Snohomish",791,233.585102264678,2,"Low"
"53061042004","Census Tract 420.04; Snohomish County; Washington","53061042004","White",61,"Snohomish",3205,624,2,"Low"
"53061042005","Census Tract 420.05; Snohomish County; Washington","53061042005","AIAN",61,"Snohomish",0,18,4,"High"
"53061042005","Census Tract 420.05; Snohomish County; Washington","53061042005","Asian",61,"Snohomish",1392,310,4,"High"
"53061042005","Census Tract 420.05; Snohomish County; Washington","53061042005","Black/African American",61,"Snohomish",31,40,4,"High"
"53061042005","Census Tract 420.05; Snohomish County; Washington","53061042005","Hispanic/Latinx",61,"Snohomish",174,155,4,"High"
"53061042005","Census Tract 420.05; Snohomish County; Washington","53061042005","NHOPI",61,"Snohomish",0,18,4,"High"
"53061042005","Census Tract 420.05; Snohomish County; Washington","53061042005","Other or Multiple Races",61,"Snohomish",1138,322.970586896083,4,"High"
"53061042005","Census Tract 420.05; Snohomish County; Washington","53061042005","White",61,"Snohomish",2978,338,4,"High"
"53061042006","Census Tract 420.06; Snohomish County; Washington","53061042006","AIAN",61,"Snohomish",0,18,4,"High"
"53061042006","Census Tract 420.06; Snohomish County; Washington","53061042006","Asian",61,"Snohomish",1305,442,4,"High"
"53061042006","Census Tract 420.06; Snohomish County; Washington","53061042006","Black/African American",61,"Snohomish",180,157,4,"High"
"53061042006","Census Tract 420.06; Snohomish County; Washington","53061042006","Hispanic/Latinx",61,"Snohomish",752,596,4,"High"
"53061042006","Census Tract 420.06; Snohomish County; Washington","53061042006","NHOPI",61,"Snohomish",64,87,4,"High"
"53061042006","Census Tract 420.06; Snohomish County; Washington","53061042006","Other or Multiple Races",61,"Snohomish",950,639.604565337053,4,"High"
"53061042006","Census Tract 420.06; Snohomish County; Washington","53061042006","White",61,"Snohomish",2511,458,4,"High"
"53061050101","Census Tract 501.01; Snohomish County; Washington","53061050101","AIAN",61,"Snohomish",0,13,1,"Very Low"
"53061050101","Census Tract 501.01; Snohomish County; Washington","53061050101","Asian",61,"Snohomish",331,99,1,"Very Low"
"53061050101","Census Tract 501.01; Snohomish County; Washington","53061050101","Black/African American",61,"Snohomish",159,115,1,"Very Low"
"53061050101","Census Tract 501.01; Snohomish County; Washington","53061050101","Hispanic/Latinx",61,"Snohomish",113,110,1,"Very Low"
"53061050101","Census Tract 501.01; Snohomish County; Washington","53061050101","NHOPI",61,"Snohomish",0,13,1,"Very Low"
"53061050101","Census Tract 501.01; Snohomish County; Washington","53061050101","Other or Multiple Races",61,"Snohomish",394,140.929060168583,1,"Very Low"
"53061050101","Census Tract 501.01; Snohomish County; Washington","53061050101","White",61,"Snohomish",1970,200,1,"Very Low"
"53061050102","Census Tract 501.02; Snohomish County; Washington","53061050102","AIAN",61,"Snohomish",0,18,3,"Moderate"
"53061050102","Census Tract 501.02; Snohomish County; Washington","53061050102","Asian",61,"Snohomish",493,171,3,"Moderate"
"53061050102","Census Tract 501.02; Snohomish County; Washington","53061050102","Black/African American",61,"Snohomish",598,402,3,"Moderate"
"53061050102","Census Tract 501.02; Snohomish County; Washington","53061050102","Hispanic/Latinx",61,"Snohomish",674,362,3,"Moderate"
"53061050102","Census Tract 501.02; Snohomish County; Washington","53061050102","NHOPI",61,"Snohomish",25,42,3,"Moderate"
"53061050102","Census Tract 501.02; Snohomish County; Washington","53061050102","Other or Multiple Races",61,"Snohomish",1444,508.095463471187,3,"Moderate"
"53061050102","Census Tract 501.02; Snohomish County; Washington","53061050102","White",61,"Snohomish",3834,797,3,"Moderate"
"53061050200","Census Tract 502; Snohomish County; Washington","53061050200","AIAN",61,"Snohomish",0,13,3,"Moderate"
"53061050200","Census Tract 502; Snohomish County; Washington","53061050200","Asian",61,"Snohomish",320,82,3,"Moderate"
"53061050200","Census Tract 502; Snohomish County; Washington","53061050200","Black/African American",61,"Snohomish",55,58,3,"Moderate"
"53061050200","Census Tract 502; Snohomish County; Washington","53061050200","Hispanic/Latinx",61,"Snohomish",305,202,3,"Moderate"
"53061050200","Census Tract 502; Snohomish County; Washington","53061050200","NHOPI",61,"Snohomish",0,13,3,"Moderate"
"53061050200","Census Tract 502; Snohomish County; Washington","53061050200","Other or Multiple Races",61,"Snohomish",532,181.785587987607,3,"Moderate"
"53061050200","Census Tract 502; Snohomish County; Washington","53061050200","White",61,"Snohomish",3450,535,3,"Moderate"
"53061050300","Census Tract 503; Snohomish County; Washington","53061050300","AIAN",61,"Snohomish",0,18,4,"High"
"53061050300","Census Tract 503; Snohomish County; Washington","53061050300","Asian",61,"Snohomish",343,248,4,"High"
"53061050300","Census Tract 503; Snohomish County; Washington","53061050300","Black/African American",61,"Snohomish",69,76,4,"High"
"53061050300","Census Tract 503; Snohomish County; Washington","53061050300","Hispanic/Latinx",61,"Snohomish",95,65,4,"High"
"53061050300","Census Tract 503; Snohomish County; Washington","53061050300","NHOPI",61,"Snohomish",0,18,4,"High"
"53061050300","Census Tract 503; Snohomish County; Washington","53061050300","Other or Multiple Races",61,"Snohomish",1016,585.006837566878,4,"High"
"53061050300","Census Tract 503; Snohomish County; Washington","53061050300","White",61,"Snohomish",4700,451,4,"High"
"53061050402","Census Tract 504.02; Snohomish County; Washington","53061050402","AIAN",61,"Snohomish",38,49,2,"Low"
"53061050402","Census Tract 504.02; Snohomish County; Washington","53061050402","Asian",61,"Snohomish",567,103,2,"Low"
"53061050402","Census Tract 504.02; Snohomish County; Washington","53061050402","Black/African American",61,"Snohomish",31,34,2,"Low"
"53061050402","Census Tract 504.02; Snohomish County; Washington","53061050402","Hispanic/Latinx",61,"Snohomish",158,128,2,"Low"
"53061050402","Census Tract 504.02; Snohomish County; Washington","53061050402","NHOPI",61,"Snohomish",0,18,2,"Low"
"53061050402","Census Tract 504.02; Snohomish County; Washington","53061050402","Other or Multiple Races",61,"Snohomish",484,260.049995193232,2,"Low"
"53061050402","Census Tract 504.02; Snohomish County; Washington","53061050402","White",61,"Snohomish",4262,457,2,"Low"
"53061050403","Census Tract 504.03; Snohomish County; Washington","53061050401","AIAN",61,"Snohomish",0,13,2,"Low"
"53061050403","Census Tract 504.03; Snohomish County; Washington","53061050401","Asian",61,"Snohomish",279,174,2,"Low"
"53061050403","Census Tract 504.03; Snohomish County; Washington","53061050401","Black/African American",61,"Snohomish",32,52,2,"Low"
"53061050403","Census Tract 504.03; Snohomish County; Washington","53061050401","Hispanic/Latinx",61,"Snohomish",142,130,2,"Low"
"53061050403","Census Tract 504.03; Snohomish County; Washington","53061050401","NHOPI",61,"Snohomish",0,13,2,"Low"
"53061050403","Census Tract 504.03; Snohomish County; Washington","53061050401","Other or Multiple Races",61,"Snohomish",351,170.041171485026,2,"Low"
"53061050403","Census Tract 504.03; Snohomish County; Washington","53061050401","White",61,"Snohomish",2648,350,2,"Low"
"53061050404","Census Tract 504.04; Snohomish County; Washington","53061050401","AIAN",61,"Snohomish",33,39,2,"Low"
"53061050404","Census Tract 504.04; Snohomish County; Washington","53061050401","Asian",61,"Snohomish",568,422,2,"Low"
"53061050404","Census Tract 504.04; Snohomish County; Washington","53061050401","Black/African American",61,"Snohomish",116,170,2,"Low"
"53061050404","Census Tract 504.04; Snohomish County; Washington","53061050401","Hispanic/Latinx",61,"Snohomish",1041,663,2,"Low"
"53061050404","Census Tract 504.04; Snohomish County; Washington","53061050401","NHOPI",61,"Snohomish",14,23,2,"Low"
"53061050404","Census Tract 504.04; Snohomish County; Washington","53061050401","Other or Multiple Races",61,"Snohomish",226,142.982516413721,2,"Low"
"53061050404","Census Tract 504.04; Snohomish County; Washington","53061050401","White",61,"Snohomish",2110,481,2,"Low"
"53061050501","Census Tract 505.01; Snohomish County; Washington","53061050500","AIAN",61,"Snohomish",0,13,3,"Moderate"
"53061050501","Census Tract 505.01; Snohomish County; Washington","53061050500","Asian",61,"Snohomish",173,101,3,"Moderate"
"53061050501","Census Tract 505.01; Snohomish County; Washington","53061050500","Black/African American",61,"Snohomish",0,13,3,"Moderate"
"53061050501","Census Tract 505.01; Snohomish County; Washington","53061050500","Hispanic/Latinx",61,"Snohomish",113,177,3,"Moderate"
"53061050501","Census Tract 505.01; Snohomish County; Washington","53061050500","NHOPI",61,"Snohomish",0,13,3,"Moderate"
"53061050501","Census Tract 505.01; Snohomish County; Washington","53061050500","Other or Multiple Races",61,"Snohomish",266,134.201341274966,3,"Moderate"
"53061050501","Census Tract 505.01; Snohomish County; Washington","53061050500","White",61,"Snohomish",2731,278,3,"Moderate"
"53061050502","Census Tract 505.02; Snohomish County; Washington","53061050500","AIAN",61,"Snohomish",0,13,3,"Moderate"
"53061050502","Census Tract 505.02; Snohomish County; Washington","53061050500","Asian",61,"Snohomish",367,244,3,"Moderate"
"53061050502","Census Tract 505.02; Snohomish County; Washington","53061050500","Black/African American",61,"Snohomish",1,5,3,"Moderate"
"53061050502","Census Tract 505.02; Snohomish County; Washington","53061050500","Hispanic/Latinx",61,"Snohomish",103,80,3,"Moderate"
"53061050502","Census Tract 505.02; Snohomish County; Washington","53061050500","NHOPI",61,"Snohomish",0,13,3,"Moderate"
"53061050502","Census Tract 505.02; Snohomish County; Washington","53061050500","Other or Multiple Races",61,"Snohomish",279,192.46038553427,3,"Moderate"
"53061050502","Census Tract 505.02; Snohomish County; Washington","53061050500","White",61,"Snohomish",3460,538,3,"Moderate"
"53061050600","Census Tract 506; Snohomish County; Washington","53061050600","AIAN",61,"Snohomish",0,13,3,"Moderate"
"53061050600","Census Tract 506; Snohomish County; Washington","53061050600","Asian",61,"Snohomish",100,39,3,"Moderate"
"53061050600","Census Tract 506; Snohomish County; Washington","53061050600","Black/African American",61,"Snohomish",1,4,3,"Moderate"
"53061050600","Census Tract 506; Snohomish County; Washington","53061050600","Hispanic/Latinx",61,"Snohomish",14,17,3,"Moderate"
"53061050600","Census Tract 506; Snohomish County; Washington","53061050600","NHOPI",61,"Snohomish",0,13,3,"Moderate"
"53061050600","Census Tract 506; Snohomish County; Washington","53061050600","Other or Multiple Races",61,"Snohomish",84,48.2078831727758,3,"Moderate"
"53061050600","Census Tract 506; Snohomish County; Washington","53061050600","White",61,"Snohomish",952,117,3,"Moderate"
"53061050700","Census Tract 507; Snohomish County; Washington","53061050700","AIAN",61,"Snohomish",74,86,3,"Moderate"
"53061050700","Census Tract 507; Snohomish County; Washington","53061050700","Asian",61,"Snohomish",563,240,3,"Moderate"
"53061050700","Census Tract 507; Snohomish County; Washington","53061050700","Black/African American",61,"Snohomish",26,45,3,"Moderate"
"53061050700","Census Tract 507; Snohomish County; Washington","53061050700","Hispanic/Latinx",61,"Snohomish",346,219,3,"Moderate"
"53061050700","Census Tract 507; Snohomish County; Washington","53061050700","NHOPI",61,"Snohomish",0,18,3,"Moderate"
"53061050700","Census Tract 507; Snohomish County; Washington","53061050700","Other or Multiple Races",61,"Snohomish",612,241.271631154597,3,"Moderate"
"53061050700","Census Tract 507; Snohomish County; Washington","53061050700","White",61,"Snohomish",4976,572,3,"Moderate"
"53061050800","Census Tract 508; Snohomish County; Washington","53061050800","AIAN",61,"Snohomish",227,188,3,"Moderate"
"53061050800","Census Tract 508; Snohomish County; Washington","53061050800","Asian",61,"Snohomish",872,452,3,"Moderate"
"53061050800","Census Tract 508; Snohomish County; Washington","53061050800","Black/African American",61,"Snohomish",293,290,3,"Moderate"
"53061050800","Census Tract 508; Snohomish County; Washington","53061050800","Hispanic/Latinx",61,"Snohomish",511,348,3,"Moderate"
"53061050800","Census Tract 508; Snohomish County; Washington","53061050800","NHOPI",61,"Snohomish",0,18,3,"Moderate"
"53061050800","Census Tract 508; Snohomish County; Washington","53061050800","Other or Multiple Races",61,"Snohomish",1330,427.889004299012,3,"Moderate"
"53061050800","Census Tract 508; Snohomish County; Washington","53061050800","White",61,"Snohomish",4447,513,3,"Moderate"
"53061050900","Census Tract 509; Snohomish County; Washington","53061050900","AIAN",61,"Snohomish",0,13,2,"Low"
"53061050900","Census Tract 509; Snohomish County; Washington","53061050900","Asian",61,"Snohomish",635,265,2,"Low"
"53061050900","Census Tract 509; Snohomish County; Washington","53061050900","Black/African American",61,"Snohomish",227,158,2,"Low"
"53061050900","Census Tract 509; Snohomish County; Washington","53061050900","Hispanic/Latinx",61,"Snohomish",250,171,2,"Low"
"53061050900","Census Tract 509; Snohomish County; Washington","53061050900","NHOPI",61,"Snohomish",289,261,2,"Low"
"53061050900","Census Tract 509; Snohomish County; Washington","53061050900","Other or Multiple Races",61,"Snohomish",398,200.848201386022,2,"Low"
"53061050900","Census Tract 509; Snohomish County; Washington","53061050900","White",61,"Snohomish",2118,331,2,"Low"
"53061051000","Census Tract 510; Snohomish County; Washington","53061051000","AIAN",61,"Snohomish",12,17,2,"Low"
"53061051000","Census Tract 510; Snohomish County; Washington","53061051000","Asian",61,"Snohomish",339,134,2,"Low"
"53061051000","Census Tract 510; Snohomish County; Washington","53061051000","Black/African American",61,"Snohomish",390,254,2,"Low"
"53061051000","Census Tract 510; Snohomish County; Washington","53061051000","Hispanic/Latinx",61,"Snohomish",675,407,2,"Low"
"53061051000","Census Tract 510; Snohomish County; Washington","53061051000","NHOPI",61,"Snohomish",0,13,2,"Low"
"53061051000","Census Tract 510; Snohomish County; Washington","53061051000","Other or Multiple Races",61,"Snohomish",693,234.279747310774,2,"Low"
"53061051000","Census Tract 510; Snohomish County; Washington","53061051000","White",61,"Snohomish",2625,388,2,"Low"
"53061051100","Census Tract 511; Snohomish County; Washington","53061051100","AIAN",61,"Snohomish",23,36,3,"Moderate"
"53061051100","Census Tract 511; Snohomish County; Washington","53061051100","Asian",61,"Snohomish",466,131,3,"Moderate"
"53061051100","Census Tract 511; Snohomish County; Washington","53061051100","Black/African American",61,"Snohomish",21,24,3,"Moderate"
"53061051100","Census Tract 511; Snohomish County; Washington","53061051100","Hispanic/Latinx",61,"Snohomish",417,183,3,"Moderate"
"53061051100","Census Tract 511; Snohomish County; Washington","53061051100","NHOPI",61,"Snohomish",0,13,3,"Moderate"
"53061051100","Census Tract 511; Snohomish County; Washington","53061051100","Other or Multiple Races",61,"Snohomish",520,158.839541676498,3,"Moderate"
"53061051100","Census Tract 511; Snohomish County; Washington","53061051100","White",61,"Snohomish",2910,410,3,"Moderate"
"53061051200","Census Tract 512; Snohomish County; Washington","53061051200","AIAN",61,"Snohomish",19,26,2,"Low"
"53061051200","Census Tract 512; Snohomish County; Washington","53061051200","Asian",61,"Snohomish",607,99,2,"Low"
"53061051200","Census Tract 512; Snohomish County; Washington","53061051200","Black/African American",61,"Snohomish",393,231,2,"Low"
"53061051200","Census Tract 512; Snohomish County; Washington","53061051200","Hispanic/Latinx",61,"Snohomish",425,196,2,"Low"
"53061051200","Census Tract 512; Snohomish County; Washington","53061051200","NHOPI",61,"Snohomish",0,13,2,"Low"
"53061051200","Census Tract 512; Snohomish County; Washington","53061051200","Other or Multiple Races",61,"Snohomish",378,176.32356620713,2,"Low"
"53061051200","Census Tract 512; Snohomish County; Washington","53061051200","White",61,"Snohomish",3360,482,2,"Low"
"53061051301","Census Tract 513.01; Snohomish County; Washington","53061051300","AIAN",61,"Snohomish",73,75,3,"Moderate"
"53061051301","Census Tract 513.01; Snohomish County; Washington","53061051300","Asian",61,"Snohomish",633,219,3,"Moderate"
"53061051301","Census Tract 513.01; Snohomish County; Washington","53061051300","Black/African American",61,"Snohomish",201,154,3,"Moderate"
"53061051301","Census Tract 513.01; Snohomish County; Washington","53061051300","Hispanic/Latinx",61,"Snohomish",610,476,3,"Moderate"
"53061051301","Census Tract 513.01; Snohomish County; Washington","53061051300","NHOPI",61,"Snohomish",0,13,3,"Moderate"
"53061051301","Census Tract 513.01; Snohomish County; Washington","53061051300","Other or Multiple Races",61,"Snohomish",752,313.576147052036,3,"Moderate"
"53061051301","Census Tract 513.01; Snohomish County; Washington","53061051300","White",61,"Snohomish",1885,319,3,"Moderate"
"53061051302","Census Tract 513.02; Snohomish County; Washington","53061051300","AIAN",61,"Snohomish",0,13,3,"Moderate"
"53061051302","Census Tract 513.02; Snohomish County; Washington","53061051300","Asian",61,"Snohomish",250,54,3,"Moderate"
"53061051302","Census Tract 513.02; Snohomish County; Washington","53061051300","Black/African American",61,"Snohomish",18,35,3,"Moderate"
"53061051302","Census Tract 513.02; Snohomish County; Washington","53061051300","Hispanic/Latinx",61,"Snohomish",500,285,3,"Moderate"
"53061051302","Census Tract 513.02; Snohomish County; Washington","53061051300","NHOPI",61,"Snohomish",124,129,3,"Moderate"
"53061051302","Census Tract 513.02; Snohomish County; Washington","53061051300","Other or Multiple Races",61,"Snohomish",801,432.764370067592,3,"Moderate"
"53061051302","Census Tract 513.02; Snohomish County; Washington","53061051300","White",61,"Snohomish",2498,363,3,"Moderate"
"53061051401","Census Tract 514.01; Snohomish County; Washington","53061051400","AIAN",61,"Snohomish",0,13,2,"Low"
"53061051401","Census Tract 514.01; Snohomish County; Washington","53061051400","Asian",61,"Snohomish",1142,491,2,"Low"
"53061051401","Census Tract 514.01; Snohomish County; Washington","53061051400","Black/African American",61,"Snohomish",208,204,2,"Low"
"53061051401","Census Tract 514.01; Snohomish County; Washington","53061051400","Hispanic/Latinx",61,"Snohomish",961,395,2,"Low"
"53061051401","Census Tract 514.01; Snohomish County; Washington","53061051400","NHOPI",61,"Snohomish",39,64,2,"Low"
"53061051401","Census Tract 514.01; Snohomish County; Washington","53061051400","Other or Multiple Races",61,"Snohomish",364,153.837576683982,2,"Low"
"53061051401","Census Tract 514.01; Snohomish County; Washington","53061051400","White",61,"Snohomish",1485,334,2,"Low"
"53061051402","Census Tract 514.02; Snohomish County; Washington","53061051400","AIAN",61,"Snohomish",0,13,2,"Low"
"53061051402","Census Tract 514.02; Snohomish County; Washington","53061051400","Asian",61,"Snohomish",656,232,2,"Low"
"53061051402","Census Tract 514.02; Snohomish County; Washington","53061051400","Black/African American",61,"Snohomish",401,235,2,"Low"
"53061051402","Census Tract 514.02; Snohomish County; Washington","53061051400","Hispanic/Latinx",61,"Snohomish",1053,425,2,"Low"
"53061051402","Census Tract 514.02; Snohomish County; Washington","53061051400","NHOPI",61,"Snohomish",0,13,2,"Low"
"53061051402","Census Tract 514.02; Snohomish County; Washington","53061051400","Other or Multiple Races",61,"Snohomish",458,335.672459400529,2,"Low"
"53061051402","Census Tract 514.02; Snohomish County; Washington","53061051400","White",61,"Snohomish",2620,721,2,"Low"
"53061051500","Census Tract 515; Snohomish County; Washington","53061051500","AIAN",61,"Snohomish",0,18,4,"High"
"53061051500","Census Tract 515; Snohomish County; Washington","53061051500","Asian",61,"Snohomish",925,289,4,"High"
"53061051500","Census Tract 515; Snohomish County; Washington","53061051500","Black/African American",61,"Snohomish",1103,541,4,"High"
"53061051500","Census Tract 515; Snohomish County; Washington","53061051500","Hispanic/Latinx",61,"Snohomish",323,198,4,"High"
"53061051500","Census Tract 515; Snohomish County; Washington","53061051500","NHOPI",61,"Snohomish",31,43,4,"High"
"53061051500","Census Tract 515; Snohomish County; Washington","53061051500","Other or Multiple Races",61,"Snohomish",596,251.606836155141,4,"High"
"53061051500","Census Tract 515; Snohomish County; Washington","53061051500","White",61,"Snohomish",3652,676,4,"High"
"53061051601","Census Tract 516.01; Snohomish County; Washington","53061051601","AIAN",61,"Snohomish",7,11,1,"Very Low"
"53061051601","Census Tract 516.01; Snohomish County; Washington","53061051601","Asian",61,"Snohomish",999,253,1,"Very Low"
"53061051601","Census Tract 516.01; Snohomish County; Washington","53061051601","Black/African American",61,"Snohomish",627,455,1,"Very Low"
"53061051601","Census Tract 516.01; Snohomish County; Washington","53061051601","Hispanic/Latinx",61,"Snohomish",1438,473,1,"Very Low"
"53061051601","Census Tract 516.01; Snohomish County; Washington","53061051601","NHOPI",61,"Snohomish",0,18,1,"Very Low"
"53061051601","Census Tract 516.01; Snohomish County; Washington","53061051601","Other or Multiple Races",61,"Snohomish",632,207.34753434753,1,"Very Low"
"53061051601","Census Tract 516.01; Snohomish County; Washington","53061051601","White",61,"Snohomish",2310,414,1,"Very Low"
"53061051602","Census Tract 516.02; Snohomish County; Washington","53061051602","AIAN",61,"Snohomish",54,79,1,"Very Low"
"53061051602","Census Tract 516.02; Snohomish County; Washington","53061051602","Asian",61,"Snohomish",461,202,1,"Very Low"
"53061051602","Census Tract 516.02; Snohomish County; Washington","53061051602","Black/African American",61,"Snohomish",78,101,1,"Very Low"
"53061051602","Census Tract 516.02; Snohomish County; Washington","53061051602","Hispanic/Latinx",61,"Snohomish",668,302,1,"Very Low"
"53061051602","Census Tract 516.02; Snohomish County; Washington","53061051602","NHOPI",61,"Snohomish",0,13,1,"Very Low"
"53061051602","Census Tract 516.02; Snohomish County; Washington","53061051602","Other or Multiple Races",61,"Snohomish",694,209.978570335165,1,"Very Low"
"53061051602","Census Tract 516.02; Snohomish County; Washington","53061051602","White",61,"Snohomish",2372,402,1,"Very Low"
"53061051701","Census Tract 517.01; Snohomish County; Washington","53061051701","AIAN",61,"Snohomish",0,18,2,"Low"
"53061051701","Census Tract 517.01; Snohomish County; Washington","53061051701","Asian",61,"Snohomish",1066,482,2,"Low"
"53061051701","Census Tract 517.01; Snohomish County; Washington","53061051701","Black/African American",61,"Snohomish",413,301,2,"Low"
"53061051701","Census Tract 517.01; Snohomish County; Washington","53061051701","Hispanic/Latinx",61,"Snohomish",1059,989,2,"Low"
"53061051701","Census Tract 517.01; Snohomish County; Washington","53061051701","NHOPI",61,"Snohomish",0,18,2,"Low"
"53061051701","Census Tract 517.01; Snohomish County; Washington","53061051701","Other or Multiple Races",61,"Snohomish",1274,361.422190796304,2,"Low"
"53061051701","Census Tract 517.01; Snohomish County; Washington","53061051701","White",61,"Snohomish",3272,728,2,"Low"
"53061051702","Census Tract 517.02; Snohomish County; Washington","53061051702","AIAN",61,"Snohomish",8,17,2,"Low"
"53061051702","Census Tract 517.02; Snohomish County; Washington","53061051702","Asian",61,"Snohomish",1004,250,2,"Low"
"53061051702","Census Tract 517.02; Snohomish County; Washington","53061051702","Black/African American",61,"Snohomish",383,296,2,"Low"
"53061051702","Census Tract 517.02; Snohomish County; Washington","53061051702","Hispanic/Latinx",61,"Snohomish",719,416,2,"Low"
"53061051702","Census Tract 517.02; Snohomish County; Washington","53061051702","NHOPI",61,"Snohomish",5,19,2,"Low"
"53061051702","Census Tract 517.02; Snohomish County; Washington","53061051702","Other or Multiple Races",61,"Snohomish",501,246.872436695553,2,"Low"
"53061051702","Census Tract 517.02; Snohomish County; Washington","53061051702","White",61,"Snohomish",2524,385,2,"Low"
"53061051802","Census Tract 518.02; Snohomish County; Washington","53061051802","AIAN",61,"Snohomish",0,18,3,"Moderate"
"53061051802","Census Tract 518.02; Snohomish County; Washington","53061051802","Asian",61,"Snohomish",1848,372,3,"Moderate"
"53061051802","Census Tract 518.02; Snohomish County; Washington","53061051802","Black/African American",61,"Snohomish",422,107,3,"Moderate"
"53061051802","Census Tract 518.02; Snohomish County; Washington","53061051802","Hispanic/Latinx",61,"Snohomish",664,244,3,"Moderate"
"53061051802","Census Tract 518.02; Snohomish County; Washington","53061051802","NHOPI",61,"Snohomish",38,59,3,"Moderate"
"53061051802","Census Tract 518.02; Snohomish County; Washington","53061051802","Other or Multiple Races",61,"Snohomish",647,278.761546846045,3,"Moderate"
"53061051802","Census Tract 518.02; Snohomish County; Washington","53061051802","White",61,"Snohomish",3610,697,3,"Moderate"
"53061051803","Census Tract 518.03; Snohomish County; Washington","53061051803","AIAN",61,"Snohomish",3,9,1,"Very Low"
"53061051803","Census Tract 518.03; Snohomish County; Washington","53061051803","Asian",61,"Snohomish",830,333,1,"Very Low"
"53061051803","Census Tract 518.03; Snohomish County; Washington","53061051803","Black/African American",61,"Snohomish",400,219,1,"Very Low"
"53061051803","Census Tract 518.03; Snohomish County; Washington","53061051803","Hispanic/Latinx",61,"Snohomish",2570,677,1,"Very Low"
"53061051803","Census Tract 518.03; Snohomish County; Washington","53061051803","NHOPI",61,"Snohomish",14,26,1,"Very Low"
"53061051803","Census Tract 518.03; Snohomish County; Washington","53061051803","Other or Multiple Races",61,"Snohomish",1544,755.874989664296,1,"Very Low"
"53061051803","Census Tract 518.03; Snohomish County; Washington","53061051803","White",61,"Snohomish",3403,1218,1,"Very Low"
"53061051804","Census Tract 518.04; Snohomish County; Washington","53061051804","AIAN",61,"Snohomish",10,16,2,"Low"
"53061051804","Census Tract 518.04; Snohomish County; Washington","53061051804","Asian",61,"Snohomish",1785,575,2,"Low"
"53061051804","Census Tract 518.04; Snohomish County; Washington","53061051804","Black/African American",61,"Snohomish",698,304,2,"Low"
"53061051804","Census Tract 518.04; Snohomish County; Washington","53061051804","Hispanic/Latinx",61,"Snohomish",933,344,2,"Low"
"53061051804","Census Tract 518.04; Snohomish County; Washington","53061051804","NHOPI",61,"Snohomish",188,219,2,"Low"
"53061051804","Census Tract 518.04; Snohomish County; Washington","53061051804","Other or Multiple Races",61,"Snohomish",900,309.347700815765,2,"Low"
"53061051804","Census Tract 518.04; Snohomish County; Washington","53061051804","White",61,"Snohomish",2266,375,2,"Low"
"53061051912","Census Tract 519.12; Snohomish County; Washington","53061051912","AIAN",61,"Snohomish",0,13,3,"Moderate"
"53061051912","Census Tract 519.12; Snohomish County; Washington","53061051912","Asian",61,"Snohomish",133,71,3,"Moderate"
"53061051912","Census Tract 519.12; Snohomish County; Washington","53061051912","Black/African American",61,"Snohomish",18,21,3,"Moderate"
"53061051912","Census Tract 519.12; Snohomish County; Washington","53061051912","Hispanic/Latinx",61,"Snohomish",187,149,3,"Moderate"
"53061051912","Census Tract 519.12; Snohomish County; Washington","53061051912","NHOPI",61,"Snohomish",0,13,3,"Moderate"
"53061051912","Census Tract 519.12; Snohomish County; Washington","53061051912","Other or Multiple Races",61,"Snohomish",316,115.594117497388,3,"Moderate"
"53061051912","Census Tract 519.12; Snohomish County; Washington","53061051912","White",61,"Snohomish",1640,178,3,"Moderate"
"53061051913","Census Tract 519.13; Snohomish County; Washington","53061051913","AIAN",61,"Snohomish",0,13,3,"Moderate"
"53061051913","Census Tract 519.13; Snohomish County; Washington","53061051913","Asian",61,"Snohomish",685,180,3,"Moderate"
"53061051913","Census Tract 519.13; Snohomish County; Washington","53061051913","Black/African American",61,"Snohomish",30,34,3,"Moderate"
"53061051913","Census Tract 519.13; Snohomish County; Washington","53061051913","Hispanic/Latinx",61,"Snohomish",202,157,3,"Moderate"
"53061051913","Census Tract 519.13; Snohomish County; Washington","53061051913","NHOPI",61,"Snohomish",0,13,3,"Moderate"
"53061051913","Census Tract 519.13; Snohomish County; Washington","53061051913","Other or Multiple Races",61,"Snohomish",510,154.489481842616,3,"Moderate"
"53061051913","Census Tract 519.13; Snohomish County; Washington","53061051913","White",61,"Snohomish",3289,380,3,"Moderate"
"53061051914","Census Tract 519.14; Snohomish County; Washington","53061051914","AIAN",61,"Snohomish",16,18,4,"High"
"53061051914","Census Tract 519.14; Snohomish County; Washington","53061051914","Asian",61,"Snohomish",524,180,4,"High"
"53061051914","Census Tract 519.14; Snohomish County; Washington","53061051914","Black/African American",61,"Snohomish",384,428,4,"High"
"53061051914","Census Tract 519.14; Snohomish County; Washington","53061051914","Hispanic/Latinx",61,"Snohomish",166,124,4,"High"
"53061051914","Census Tract 519.14; Snohomish County; Washington","53061051914","NHOPI",61,"Snohomish",0,13,4,"High"
"53061051914","Census Tract 519.14; Snohomish County; Washington","53061051914","Other or Multiple Races",61,"Snohomish",382,134.201341274966,4,"High"
"53061051914","Census Tract 519.14; Snohomish County; Washington","53061051914","White",61,"Snohomish",3015,428,4,"High"
"53061051916","Census Tract 519.16; Snohomish County; Washington","53061051916","AIAN",61,"Snohomish",0,13,4,"High"
